CT Hotel ID,AVERAGE_PRICE_DIFFERENCE
321553,1000
707722,499.9875
718444,440.002333
316239,500.013333333
423673,550
319517,220.00499
723514,1450.000428
714144,1199.995428
746014,331.1
866112,1010.001416
722364,219.990114
312420,1000
291740,1300
733320,1000
377504,329.99175
388159,900
316857,526.9
384175,2500
423591,310.0125
730126,1001
722382,299.991714
319912,199.994191
320471,551.092889
390107,400.00014
1361412,117.7
711804,249.9999375
866162,500
713166,699.98848029
716218,499.000858
713725,2599
45180,899.999802
319572,1431.107753
729590,600.011666
746442,439.989
708105,480.990499
710841,1760
712159,999.99975
867008,500
955858,1157.28571429
334999,1059.897368
319557,0.0049999999992
714061,600.001858
329440,1100.008212
378950,400
40276,499.995714
1331684,441.106505
317098,480.0
737770,149.00298
40772,990
320616,100
719918,650
387761,1100
736560,3001
726726,380
1358458,299.991714
717003,2227.5
389627,600
44807,1499.990842
714048,720.5
708769,500
386034,699.995833
1360362,439.994514
957060,510
331214,2000.006663
42594,959
381632,6490.01403621
423331,770.020749
717318,825
41151,900
311460,401.003308
40530,660
717562,660
708865,530.000272
1341644,220.007833
388780,500
1361548,770
319692,550
1361484,1500
1327684,2000
746488,1365
380617,500
741728,163.902569
42163,300.000421
741062,200
711231,215.604312
720118,1100
867316,1300
358765,200.0125
1330646,500.000833
867440,1750
378724,1500.002499
717561,499.999875
314283,400.008
742600,549.999583
730114,1000
712950,440.002333
41584,1154.997791
375089,392.683516
735440,112.75
46467,500
207002,299.9875
358683,350
739662,200
712789,700.005831
715941,1127.005707
870778,770.01203421
713291,696
714528,1700
737922,200.003332
1360504,2000
51418,1000
714169,300
353881,2100
708845,100
717253,440
726713,800
742796,600.00021
740513,2200.001142
745776,3488.99931
42613,500.000833
726050,559.999333
42362,1155.013847
40278,300
52780,350.004583
723587,1000
